public.checkout.storeClosedAtOrderWishDate,The store is closed at the desired wish date or time,La tienda está cerrada en la fecha u hora deseada,Le magasin est fermé à la date ou à l'heure souhaitée,Das Geschäft ist zum gewünschten Wunschdatum oder zur gewünschten Uhrzeit geschlossen,Il negozio viene chiuso alla data o all'ora desiderata,A loja está fechada na data ou hora desejada,De winkel is gesloten op de gewenste datum of tijd,Το κατάστημα είναι κλειστό την επιλεγμένη ημερομηνία ή ώρα,Магазин закрывается в желаемую дату или время,Mağaza istenen tarih veya saatte kapatılır,원하는 날짜 또는 시간에 매장이 닫힙니다.,Cửa hàng đóng cửa vào ngày hoặc giờ mong muốn,स्टोर वांछित इच्छा या समय पर बंद है,商店在希望的日期或时间关闭,ご指定の日時は営業時間外です,Trgovina je zatvorena u željeni datum ili vrijeme,Продавница је затворена у жељени датум или време,Магазинът е затворен на желаната дата или час от желанието,Продавницата е затворена на посакуваниот датум или време на желбата,Obchod je uzavřen v požadované datum nebo čas přání,Butikken er lukket på den ønskede dato eller det ønskede tidspunkt,Kauppa on suljettu haluamallasi päivällä tai kellonaikana,Butikken er stengt på ønsket dato eller tidspunkt,Butiken är stängd vid önskat datum eller önskad tid,দোকানটি কাঙ্ক্ষিত ইচ্ছার তারিখ বা সময়ে বন্ধ থাকে,Az üzlet a kívánt kívánság dátumán vagy időpontjában zárva tart,Toko tutup pada tanggal atau waktu yang diinginkan,Magazinul este închis la data sau ora dorită,Магазин закривається на бажану дату або час побажання,Sklep jest zamykany w żądanym dniu lub godzinie,Trgovina je zatvorena u željeni datum ili vrijeme,Veikals ir slēgts vēlamajā vēlmju datumā vai laikā,Ang tindahan ay sarado sa nais na petsa o oras ng nais,इच्छित इच्छित तारखेस किंवा वेळी स्टोअर बंद आहे,સ્ટોર ઇચ્છિત ઇચ્છા તારીખ અથવા સમય પર બંધ છે,فروشگاه در تاریخ یا ساعت مورد نظر تعطیل است,المتجر مغلق في التاريخ أو الوقت المطلوب,החנות סגורה בתאריך או בשעה הרצויה,اسٹور مطلوبہ خواہش کی تاریخ یا وقت پر بند ہے
public.checkout.offersNotAvailableAtOrderWishDate,Some items are not available at the desired wish date or time,Algunas ofertas no están disponibles en la fecha u hora deseada,Certaines offres ne sont pas disponibles à la date ou à l'heure souhaitée,Einige Angebote sind zum gewünschten Wunschdatum oder zur gewünschten Uhrzeit nicht verfügbar,Alcune offerte non sono disponibili alla data o all'ora desiderate,Algumas ofertas não estão disponíveis na data ou hora desejada,Sommige aanbiedingen zijn niet beschikbaar op de gewenste datum of tijd,Ορισμένες προσφορές δεν είναι διαθέσιμες κατά την επιλεγμένη ημερομηνία ή ώρα,Некоторые предложения недоступны в желаемую дату или время,Bazı teklifler istenen tarih veya saatte mevcut değil,원하는 날짜 또는 시간에 일부 혜택을 사용할 수 없습니다.,Một số ưu đãi không có sẵn vào ngày hoặc giờ mong muốn,कुछ ऑफ़र वांछित इच्छा या समय पर उपलब्ध नहीं हैं,某些优惠在期望的日期或时间不可用,一部の商品は、ご希望の日時にご利用いただけません,Neke ponude nisu dostupne u željeni datum ili vrijeme,Неке понуде нису доступне у жељеном датуму или времену,Някои оферти не са налични на желаната дата или час на желанието,Некои понуди не се достапни на посакуваниот датум или време на желбата,Některé nabídky nejsou k dispozici v požadovaném datu nebo čase přání,Nogle tilbud er ikke tilgængelige på den ønskede dato eller det ønskede tidspunkt,Jotkut tarjoukset eivät ole käytettävissä haluamallasi päivämäärällä tai kellonaikalla,Noen tilbud er ikke tilgjengelige på ønsket dato eller tidspunkt,Vissa erbjudanden är inte tillgängliga vid önskat datum eller önskad tid,কিছু অফার কাঙ্ক্ষিত ইচ্ছার তারিখ বা সময় উপলভ্য নয়,Néhány ajánlat nem érhető el a kívánt kívánság dátumán vagy időpontjában,Beberapa penawaran tidak tersedia pada tanggal atau waktu yang diinginkan,Unele oferte nu sunt disponibile la data sau ora dorită,Деякі пропозиції недоступні на бажану дату або час,Niektóre oferty nie są dostępne w wybranym terminie lub godzinie,Neke ponude nisu dostupne u željenom datumu ili vremenu,Daži piedāvājumi nav pieejami vēlamajā vēlmju datumā vai laikā,Ang ilang mga alok ay hindi magagamit sa nais na petsa o oras ng nais,इच्छित ऑफर किंवा वेळेवर काही ऑफर उपलब्ध नाहीत,કેટલીક offersફર્સ ઇચ્છિત ઇચ્છા તારીખ અથવા સમય પર ઉપલબ્ધ નથી,برخی از پیشنهادات در تاریخ یا ساعت مورد نظر در دسترس نیستند,بعض العروض غير متوفرة في التاريخ أو الوقت المطلوب,הצעות מסוימות אינן זמינות בתאריך או בשעה הרצויה,کچھ پیش کش مطلوبہ خواہش کی تاریخ یا وقت پر دستیاب نہیں ہیں
public.global.days.mon,Monday,Lunes,Lundi,Montag,Lunedi,Segunda-feira,Maandag,Δευτέρα,понедельник,Pazartesi,월요일,Thứ hai,सोमवार,星期一,月曜日,Ponedjeljak,Понедељак,Понеделник,Понеделник,pondělí,Mandag,Maanantai,Mandag,Måndag,সোমবার,Hétfő,Senin,Luni,Понеділок,Poniedziałek,Ponedeljak,Pirmdiena,Lunes,सोमवार,સોમવાર,دوشنبه,الإثنين,יוֹם שֵׁנִי,پیر
public.global.days.tue,Tuesday,Martes,Mardi,Dienstag,Martedì,Terça,Dinsdag,Τρίτη,вторник,Salı,화요일,Thứ ba,मंगलवार,星期二,火曜日,Utorak,Уторак,Вторник,вторник,úterý,Tirsdag,Tiistai,Tirsdag,Tisdag,মঙ্গলবার,Kedd,Selasa,Marţi,Вівторок,Wtorek,Utorak,Otrdiena,Martes,मंगळवार,મંગળવારે,سهشنبه,الثلاثاء,יוֹם שְׁלִישִׁי,منگل
public.global.days.wed,Wednesday,Miércoles,Mercredi,Mittwoch,Mercoledì,Quarta Feira,Woensdag,Τετάρτη,Среда,Çarşamba,수요일,Thứ tư,बुधवार,星期三,水曜日,Srijeda,Среда,Сряда,Среда,středa,Onsdag,Keskiviikko,Onsdag,Onsdag,বুধবার,Szerda,Rabu,Miercuri,Середа,Środa,Srijeda,Trešdiena,Miyerkules,बुधवार,બુધવાર,چهار شنبه,الأربعاء,יום רביעי,بدھ
public.global.days.thu,Thursday,Jueves,Jeudi,Donnerstag,Giovedi,Quinta Feira,Donderdag,Πέμπτη,Четверг,Perşembe,목요일,Thứ năm,गुरूवार,星期四,木曜日,Četvrtak,Четвртак,Четвъртък,Четврток,Čtvrtek,Torsdag,Torstai,Torsdag,Torsdag,বৃহস্পতিবার,Csütörtök,Kamis,Joi,Четвер,Czwartek,Četvrtak,Ceturtdiena,Huwebes,गुरुवार,ગુરુવાર,پنج شنبه,الخميس,יוֹם חֲמִישִׁי,جمعرات
public.global.days.fri,Friday,Viernes,Vendredi,Freitag,Venerdì,Sexta-feira,Vrijdag,Παρασκευή,Пятница,Cuma,금요일,Thứ sáu,शुक्रवार,星期五,金曜日,Petak,Петак,Петък,Петок,pátek,Fredag,Perjantai,Fredag,Fredag,শুক্রবার,Péntek,Jumat,Vineri,П’ятниця,Piątek,Petak,Piektdiena,Biyernes,शुक्रवार,શુક્રવાર,جمعه,يوم الجمعة,יוֹם שִׁישִׁי,جمعہ
public.global.days.sat,Saturday,Sábado,Samedi,Samstag,Sabato,Sábado,Zaterdag,Σάββατο,суббота,Cumartesi,토요일,ngày thứ bảy,शनिवार,星期六,土曜日,Subota,Субота,Събота,Сабота,sobota,Lørdag,Lauantai,Lørdag,Lördag,শনিবার,Szombat,Sabtu,Sâmbătă,Субота,Sobota,Subota,Sestdiena,Sabado,शनिवार,શનિવાર,شنبه,يوم السبت,יום שבת,ہفتہ
public.global.days.sun,Sunday,Domingo,Dimanche,Sonntag,Domenica,Domigo,Zondag,Κυριακή,Воскресенье,Pazar,일요일,chủ nhật,रविवार,星期日,日曜日,Nedjelja,Недеља,Неделя,Недела,Neděle,Søndag,Sunnuntai,Søndag,Söndag,রবিবার,Vasárnap,Minggu,Duminică,Неділя,Niedziela,Nedelja,Svētdiena,Linggo,रविवारी,રવિવાર,یکشنبه,الأحد,יוֹם רִאשׁוֹן,اتوار
public.global.opentimelist,Opening times,Los horarios de apertura,Horaires d'ouverture,Öffnungszeiten,Orari di apertura,Horario De Funcionamento,Openingstijden,Ώρες Λειτουργίας,Время открытия,Açılış Saatleri,영업 시간,Giờ mở cửa,खुलने का समय,开放时间,営業時間,Vrijeme Otvaranja,Радно време,Работно време,Време на отварање,Otevírací doba,Åbningstider,Aukioloajat,Åpningstider,Öppettider,খোলার সময়,Nyitvatartási Idők,Waktu pembukaan,Ora Deschiderii,Час роботи,Godziny Otwarcia,Vrijeme otvaranja,Darba laiks,Mga oras ng pagbubukas,उघडण्याच्या वेळा,ખુલવાનો સમય,ساعات شروع,مواعيد العمل,זמני פתיחה,کھلنے کے اوقات
